wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-03-29,,0,0,,,0,1,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,20,20,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-03-30,,1,0,,,1,1,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,1,21,19,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-03-31,,1,2,,,2,3,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,3,24,19,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-01,,1,1,,,3,4,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,8,32,25,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-02,,0,2,,,3,6,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,36,27,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-03,,2,0,,,5,6,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,38,27,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-04,,2,1,,,7,7,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,42,27,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-05,,0,0,,,7,7,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,44,29,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-06,,0,1,,,7,8,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,1,45,28,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-07,,1,5,,,8,13,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,49,26,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-08,,0,1,,,8,14,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,53,29,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-09,,0,2,,,8,16,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,1,54,28,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-10,,0,4,,,8,20,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,1,55,25,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-11,,1,1,,,9,21,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,0,55,23,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-12,,0,0,,,9,21,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,5,60,28,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-13,,0,0,,,9,21,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,3,63,31,,,4,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-14,,1,1,,,10,22,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,3,66,32,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-15,,0,5,,,10,27,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,3,69,31,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-16,,0,2,,,10,29,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,73,32,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-17,,0,0,,,10,29,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,77,41,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-18,,1,0,,,11,29,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,79,42,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-19,,0,0,,,11,29,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,81,45,,,3,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-20,,0,1,,,11,30,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,8,89,52,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-21,,2,3,,,13,33,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,3,92,50,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-22,,0,0,,,13,33,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,94,52,,,6,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-23,,3,3,,,16,36,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,98,49,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-24,,0,13,,,16,49,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,2,100,37,,,6,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-25,,0,3,,,16,52,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,0,100,34,,,6,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-26,,0,0,,,16,52,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,8,108,42,,,6,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-27,,1,1,,,17,53,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,4,112,41,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-28,,1,0,,,18,53,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,0,112,40,,,5,,,
Q12517,,FR,France,OCC,Occitanie,32,Gers,FR,FRA,2,2020-04-29,,0,1,,,18,54,,,,,,,,,,,7422,43.65,0.58333333,,6257,,,,,,,,,,1229,4931,6057,6283,6333,6253,5987,6128,6372,6249,7039,6932,6879,6512,6270,5693,3789,8057,1284,5149,6382,6631,6615,6460,6020,6079,6355,6181,6923,6754,6608,6122,5758,5027,3037,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188893,102121,106993,,,,,,,25032,25862,24720,24934,26392,27173,24662,17546,10234,2559,0,112,35,,,4,,,
