wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-24,1,2,,,157,17,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-25,2,0,,,159,17,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-26,0,1,,,159,18,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-27,0,0,,,159,18,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-28,0,0,,,159,18,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-29,2,0,,,161,18,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,36,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-04-30,2,0,,,163,18,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,1,37,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-01,2,1,,,165,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,2,39,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-02,1,0,,,166,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,1,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-03,0,0,,,166,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-04,0,0,,,166,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-05,2,0,,,168,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-06,0,0,,,168,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-07,1,0,,,169,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,40,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-08,0,1,,,169,20,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,1,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-09,2,-1,,,171,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-10,0,0,,,171,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-11,0,0,,,171,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-12,1,0,,,172,19,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-13,1,3,,,173,22,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-14,0,0,,,173,22,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-15,0,1,,,173,23,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-16,1,0,,,174,23,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,41,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-17,0,0,,,174,23,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,1,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-18,1,0,,,175,23,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-19,0,1,,,175,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-20,0,0,,,175,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-21,2,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-22,0,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-23,0,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-24,0,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-25,0,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-26,0,0,,,177,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-27,1,0,,,178,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-28,1,0,,,179,24,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-29,1,1,,,180,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-30,0,0,,,180,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-05-31,0,0,,,180,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-01,1,0,,,181,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-02,0,0,,,181,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-03,0,0,,,181,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-04,0,0,,,181,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-05,0,0,,,181,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-06,1,0,,,182,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
Q1144739,,NL,Netherlands,ZH,South Holland,1621,Lansingerland,NL,NLD,2,2020-06-07,2,0,,,184,25,,,,,,,,,,,,311913,51.9986,4.5039,-5,56,,,,,,,,,,377,1462,1854,1931,2108,2212,2384,2312,2173,2135,2448,2672,2617,2362,2112,2051,1444,2209,396,1541,1927,2021,2214,2328,2395,2261,2150,2092,2464,2649,2592,2304,2051,1885,1206,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61601,35750,36863,,,,,,,7557,8274,9319,8896,9139,10530,8829,6586,2786,697,0,42,,,,,,,
