Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal
2020-03-11,501,Brielle,Zuid-Holland,28,0
2020-03-11,502,Capelle aan den IJssel,Zuid-Holland,28,0
2020-03-11,503,Delft,Zuid-Holland,28,1
2020-03-11,505,Dordrecht,Zuid-Holland,28,0
2020-03-11,512,Gorinchem,Zuid-Holland,28,0
2020-03-11,513,Gouda,Zuid-Holland,28,2
2020-03-11,518,'s-Gravenhage,Zuid-Holland,28,7
2020-03-11,523,Hardinxveld-Giessendam,Zuid-Holland,28,5
2020-03-11,530,Hellevoetsluis,Zuid-Holland,28,0
2020-03-11,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,0
2020-03-11,532,Stede Broec,Noord-Holland,27,0
2020-03-11,534,Hillegom,Zuid-Holland,28,0
2020-03-11,537,Katwijk,Zuid-Holland,28,0
2020-03-11,542,Krimpen aan den IJssel,Zuid-Holland,28,0
2020-03-11,546,Leiden,Zuid-Holland,28,1
2020-03-11,547,Leiderdorp,Zuid-Holland,28,0
2020-03-11,553,Lisse,Zuid-Holland,28,0
2020-03-11,556,Maassluis,Zuid-Holland,28,0
2020-03-11,569,Nieuwkoop,Zuid-Holland,28,0
2020-03-11,575,Noordwijk,Zuid-Holland,28,2
2020-03-11,579,Oegstgeest,Zuid-Holland,28,2
2020-03-11,589,Oudewater,Utrecht,26,0
2020-03-11,590,Papendrecht,Zuid-Holland,28,0
2020-03-11,597,Ridderkerk,Zuid-Holland,28,1
2020-03-11,599,Rotterdam,Zuid-Holland,28,15
2020-03-11,603,Rijswijk,Zuid-Holland,28,0
2020-03-11,606,Schiedam,Zuid-Holland,28,0
2020-03-11,610,Sliedrecht,Zuid-Holland,28,0
2020-03-11,613,Albrandswaard,Zuid-Holland,28,1
2020-03-11,614,Westvoorne,Zuid-Holland,28,1
2020-03-11,622,Vlaardingen,Zuid-Holland,28,0
2020-03-11,626,Voorschoten,Zuid-Holland,28,0
2020-03-11,627,Waddinxveen,Zuid-Holland,28,1
2020-03-11,629,Wassenaar,Zuid-Holland,28,0
2020-03-11,632,Woerden,Utrecht,26,2
2020-03-11,637,Zoetermeer,Zuid-Holland,28,0
2020-03-11,638,Zoeterwoude,Zuid-Holland,28,0
2020-03-11,642,Zwijndrecht,Zuid-Holland,28,0
2020-03-11,654,Borsele,Zeeland,29,1
2020-03-11,664,Goes,Zeeland,29,2
2020-03-11,668,West Maas en Waal,Gelderland,25,1
2020-03-11,677,Hulst,Zeeland,29,0
2020-03-11,678,Kapelle,Zeeland,29,0
2020-03-11,687,Middelburg,Zeeland,29,0
2020-03-11,703,Reimerswaal,Zeeland,29,0
2020-03-11,715,Terneuzen,Zeeland,29,0
2020-03-11,716,Tholen,Zeeland,29,0
2020-03-11,717,Veere,Zeeland,29,2
2020-03-11,718,Vlissingen,Zeeland,29,0
2020-03-11,736,De Ronde Venen,Utrecht,26,0
2020-03-11,737,Tytsjerksteradiel,Friesland,21,0
2020-03-11,743,Asten,Noord-Brabant,30,0
2020-03-11,744,Baarle-Nassau,Noord-Brabant,30,0
2020-03-11,748,Bergen op Zoom,Noord-Brabant,30,1
2020-03-11,753,Best,Noord-Brabant,30,3
2020-03-11,755,Boekel,Noord-Brabant,30,7
2020-03-11,756,Boxmeer,Noord-Brabant,30,0
2020-03-11,757,Boxtel,Noord-Brabant,30,0
2020-03-11,758,Breda,Noord-Brabant,30,32
2020-03-11,762,Deurne,Noord-Brabant,30,3
2020-03-11,765,Pekela,Groningen,20,0
2020-03-11,766,Dongen,Noord-Brabant,30,4
2020-03-11,770,Eersel,Noord-Brabant,30,0
2020-03-11,772,Eindhoven,Noord-Brabant,30,8
2020-03-11,777,Etten-Leur,Noord-Brabant,30,5
2020-03-11,779,Geertruidenberg,Noord-Brabant,30,1
2020-03-11,784,Gilze en Rijen,Noord-Brabant,30,0
2020-03-11,785,Goirle,Noord-Brabant,30,6
2020-03-11,786,Grave,Noord-Brabant,30,0
2020-03-11,788,Haaren,Noord-Brabant,30,6
2020-03-11,794,Helmond,Noord-Brabant,30,12
2020-03-11,796,'s-Hertogenbosch,Noord-Brabant,30,5
2020-03-11,797,Heusden,Noord-Brabant,30,2
2020-03-11,798,Hilvarenbeek,Noord-Brabant,30,1
2020-03-11,809,Loon op Zand,Noord-Brabant,30,7
2020-03-11,815,Mill en Sint Hubert,Noord-Brabant,30,0
2020-03-11,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,1
2020-03-11,823,Oirschot,Noord-Brabant,30,0
2020-03-11,824,Oisterwijk,Noord-Brabant,30,4
2020-03-11,826,Oosterhout,Noord-Brabant,30,0
2020-03-11,828,Oss,Noord-Brabant,30,2
2020-03-11,840,Rucphen,Noord-Brabant,30,0
2020-03-11,845,Sint-Michielsgestel,Noord-Brabant,30,5
2020-03-11,847,Someren,Noord-Brabant,30,0
2020-03-11,848,Son en Breugel,Noord-Brabant,30,1
2020-03-11,851,Steenbergen,Noord-Brabant,30,0
2020-03-11,852,Waterland,Noord-Holland,27,1
2020-03-11,855,Tilburg,Noord-Brabant,30,42
2020-03-11,856,Uden,Noord-Brabant,30,18
2020-03-11,858,Valkenswaard,Noord-Brabant,30,0
2020-03-11,861,Veldhoven,Noord-Brabant,30,1
2020-03-11,865,Vught,Noord-Brabant,30,1
2020-03-11,866,Waalre,Noord-Brabant,30,1
2020-03-11,867,Waalwijk,Noord-Brabant,30,6
2020-03-11,873,Woensdrecht,Noord-Brabant,30,0
2020-03-11,879,Zundert,Noord-Brabant,30,2
2020-03-11,880,Wormerland,Noord-Holland,27,0
2020-03-11,882,Landgraaf,Limburg,31,0
2020-03-11,888,Beek,Limburg,31,0
2020-03-11,889,Beesel,Limburg,31,0
2020-03-11,893,Bergen (L.),Limburg,31,0
2020-03-11,899,Brunssum,Limburg,31,0
2020-03-11,907,Gennep,Limburg,31,0
2020-03-11,917,Heerlen,Limburg,31,1
2020-03-11,928,Kerkrade,Limburg,31,0
2020-03-11,935,Maastricht,Limburg,31,8
2020-03-11,938,Meerssen,Limburg,31,0
2020-03-11,944,Mook en Middelaar,Limburg,31,0
2020-03-11,946,Nederweert,Limburg,31,0
2020-03-11,957,Roermond,Limburg,31,1
2020-03-11,965,Simpelveld,Limburg,31,2
2020-03-11,971,Stein,Limburg,31,1
2020-03-11,981,Vaals,Limburg,31,0
2020-03-11,983,Venlo,Limburg,31,1
2020-03-11,984,Venray,Limburg,31,0
2020-03-11,986,Voerendaal,Limburg,31,0
2020-03-11,988,Weert,Limburg,31,0
2020-03-11,994,Valkenburg aan de Geul,Limburg,31,0
2020-03-11,995,Lelystad,Flevoland,24,1
2020-03-11,1507,Horst aan de Maas,Limburg,31,0
2020-03-11,1509,Oude IJsselstreek,Gelderland,25,0
2020-03-11,1525,Teylingen,Zuid-Holland,28,0
2020-03-11,1581,Utrechtse Heuvelrug,Utrecht,26,2
2020-03-11,1586,Oost Gelre,Gelderland,25,0
2020-03-11,1598,Koggenland,Noord-Holland,27,0
2020-03-11,1621,Lansingerland,Zuid-Holland,28,4
2020-03-11,1640,Leudal,Limburg,31,3
2020-03-11,1641,Maasgouw,Limburg,31,0
2020-03-11,1652,Gemert-Bakel,Noord-Brabant,30,4
2020-03-11,1655,Halderberge,Noord-Brabant,30,0
2020-03-11,1658,Heeze-Leende,Noord-Brabant,30,1
2020-03-11,1659,Laarbeek,Noord-Brabant,30,0
2020-03-11,1667,Reusel-De Mierden,Noord-Brabant,30,0
2020-03-11,1669,Roerdalen,Limburg,31,0
2020-03-11,1674,Roosendaal,Noord-Brabant,30,1
2020-03-11,1676,Schouwen-Duiveland,Zeeland,29,1
2020-03-11,1680,Aa en Hunze,Drenthe,22,0
2020-03-11,1681,Borger-Odoorn,Drenthe,22,0
2020-03-11,1684,Cuijk,Noord-Brabant,30,1
2020-03-11,1685,Landerd,Noord-Brabant,30,2
2020-03-11,1690,De Wolden,Drenthe,22,0
2020-03-11,1695,Noord-Beveland,Zeeland,29,0
2020-03-11,1696,Wijdemeren,Noord-Holland,27,0
2020-03-11,1699,Noordenveld,Drenthe,22,0
2020-03-11,1700,Twenterand,Overijssel,23,0
2020-03-11,1701,Westerveld,Drenthe,22,0
2020-03-11,1702,Sint Anthonis,Noord-Brabant,30,0
2020-03-11,1705,Lingewaard,Gelderland,25,2
2020-03-11,1706,Cranendonck,Noord-Brabant,30,1
2020-03-11,1708,Steenwijkerland,Overijssel,23,0
2020-03-11,1709,Moerdijk,Noord-Brabant,30,0
2020-03-11,1711,Echt-Susteren,Limburg,31,0
2020-03-11,1714,Sluis,Zeeland,29,0
2020-03-11,1719,Drimmelen,Noord-Brabant,30,1
2020-03-11,1721,Bernheze,Noord-Brabant,30,2
2020-03-11,1723,Alphen-Chaam,Noord-Brabant,30,0
2020-03-11,1724,Bergeijk,Noord-Brabant,30,1
2020-03-11,1728,Bladel,Noord-Brabant,30,0
2020-03-11,1729,Gulpen-Wittem,Limburg,31,0
2020-03-11,1730,Tynaarlo,Drenthe,22,0
2020-03-11,1731,Midden-Drenthe,Drenthe,22,0
2020-03-11,1734,Overbetuwe,Gelderland,25,0
2020-03-11,1735,Hof van Twente,Overijssel,23,0
2020-03-11,1740,Neder-Betuwe,Gelderland,25,1
2020-03-11,1742,Rijssen-Holten,Overijssel,23,0
2020-03-11,1771,Geldrop-Mierlo,Noord-Brabant,30,0
2020-03-11,1773,Olst-Wijhe,Overijssel,23,0
2020-03-11,1774,Dinkelland,Overijssel,23,2
2020-03-11,1783,Westland,Zuid-Holland,28,0
2020-03-11,1842,Midden-Delfland,Zuid-Holland,28,0
2020-03-11,1859,Berkelland,Gelderland,25,0
2020-03-11,1876,Bronckhorst,Gelderland,25,2
2020-03-11,1883,Sittard-Geleen,Limburg,31,20
2020-03-11,1884,Kaag en Braassem,Zuid-Holland,28,0
2020-03-11,1891,Dantumadiel,Friesland,21,0
2020-03-11,1892,Zuidplas,Zuid-Holland,28,0
2020-03-11,1894,Peel en Maas,Limburg,31,3
2020-03-11,1895,Oldambt,Groningen,20,0
2020-03-11,1896,Zwartewaterland,Overijssel,23,0
2020-03-11,1900,Súdwest-Fryslân,Friesland,21,0
2020-03-11,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,0
2020-03-11,1903,Eijsden-Margraten,Limburg,31,0
2020-03-11,1904,Stichtse Vecht,Utrecht,26,5
2020-03-11,1911,Hollands Kroon,Noord-Holland,27,0
2020-03-11,1916,Leidschendam-Voorburg,Zuid-Holland,28,2
2020-03-11,1924,Goeree-Overflakkee,Zuid-Holland,28,0
2020-03-11,1926,Pijnacker-Nootdorp,Zuid-Holland,28,5
2020-03-11,1930,Nissewaard,Zuid-Holland,28,0
2020-03-11,1931,Krimpenerwaard,Zuid-Holland,28,3
2020-03-11,1940,De Fryske Marren,Friesland,21,0
2020-03-11,1942,Gooise Meren,Noord-Holland,27,3
2020-03-11,1945,Berg en Dal,Gelderland,25,3
2020-03-11,1948,Meierijstad,Noord-Brabant,30,13
2020-03-11,1949,Waadhoeke,Friesland,21,0
2020-03-11,1950,Westerwolde,Groningen,20,0
2020-03-11,1952,Midden-Groningen,Groningen,20,0
2020-03-11,1954,Beekdaelen,Limburg,31,8
2020-03-11,1955,Montferland,Gelderland,25,0
2020-03-11,1959,Altena,Noord-Brabant,30,4
2020-03-11,1960,West Betuwe,Gelderland,25,2
2020-03-11,1961,Vijfheerenlanden,Utrecht,26,1
2020-03-11,1963,Hoeksche Waard,Zuid-Holland,28,2
2020-03-11,1966,Het Hogeland,Groningen,20,0
2020-03-11,1969,Westerkwartier,Groningen,20,0
2020-03-11,1970,Noardeast-Fryslân,Friesland,21,0
2020-03-11,1978,Molenlanden,Zuid-Holland,28,0
2020-03-12,-1,,,,12
2020-03-12,3,Appingedam,Groningen,20,0
2020-03-12,10,Delfzijl,Groningen,20,0
2020-03-12,14,Groningen,Groningen,20,2
2020-03-12,24,Loppersum,Groningen,20,0
2020-03-12,34,Almere,Flevoland,24,1
2020-03-12,37,Stadskanaal,Groningen,20,0
2020-03-12,47,Veendam,Groningen,20,0
2020-03-12,50,Zeewolde,Flevoland,24,1
2020-03-12,59,Achtkarspelen,Friesland,21,0
2020-03-12,60,Ameland,Friesland,21,0
2020-03-12,72,Harlingen,Friesland,21,0
2020-03-12,74,Heerenveen,Friesland,21,0
2020-03-12,80,Leeuwarden,Friesland,21,1
2020-03-12,85,Ooststellingwerf,Friesland,21,0
2020-03-12,86,Opsterland,Friesland,21,2
2020-03-12,88,Schiermonnikoog,Friesland,21,0
2020-03-12,90,Smallingerland,Friesland,21,1
2020-03-12,93,Terschelling,Friesland,21,0
2020-03-12,96,Vlieland,Friesland,21,0
2020-03-12,98,Weststellingwerf,Friesland,21,0
2020-03-12,106,Assen,Drenthe,22,0
2020-03-12,109,Coevorden,Drenthe,22,11
2020-03-12,114,Emmen,Drenthe,22,1
2020-03-12,118,Hoogeveen,Drenthe,22,1
2020-03-12,119,Meppel,Drenthe,22,0
2020-03-12,141,Almelo,Overijssel,23,1
2020-03-12,147,Borne,Overijssel,23,2
2020-03-12,148,Dalfsen,Overijssel,23,0
2020-03-12,150,Deventer,Overijssel,23,0
2020-03-12,153,Enschede,Overijssel,23,3
2020-03-12,158,Haaksbergen,Overijssel,23,0
2020-03-12,160,Hardenberg,Overijssel,23,0
2020-03-12,163,Hellendoorn,Overijssel,23,2
2020-03-12,164,Hengelo,Overijssel,23,0
2020-03-12,166,Kampen,Overijssel,23,0
2020-03-12,168,Losser,Overijssel,23,0
2020-03-12,171,Noordoostpolder,Flevoland,24,0
2020-03-12,173,Oldenzaal,Overijssel,23,0
2020-03-12,175,Ommen,Overijssel,23,0
2020-03-12,177,Raalte,Overijssel,23,1
2020-03-12,180,Staphorst,Overijssel,23,0
2020-03-12,183,Tubbergen,Overijssel,23,1
2020-03-12,184,Urk,Flevoland,24,0
2020-03-12,189,Wierden,Overijssel,23,0
2020-03-12,193,Zwolle,Overijssel,23,2
2020-03-12,197,Aalten,Gelderland,25,0
2020-03-12,200,Apeldoorn,Gelderland,25,2
2020-03-12,202,Arnhem,Gelderland,25,4
2020-03-12,203,Barneveld,Gelderland,25,0
2020-03-12,209,Beuningen,Gelderland,25,3
2020-03-12,213,Brummen,Gelderland,25,0
2020-03-12,214,Buren,Gelderland,25,1
2020-03-12,216,Culemborg,Gelderland,25,1
2020-03-12,221,Doesburg,Gelderland,25,0
2020-03-12,222,Doetinchem,Gelderland,25,0
2020-03-12,225,Druten,Gelderland,25,0
2020-03-12,226,Duiven,Gelderland,25,0
2020-03-12,228,Ede,Gelderland,25,0
2020-03-12,230,Elburg,Gelderland,25,0
2020-03-12,232,Epe,Gelderland,25,0
2020-03-12,233,Ermelo,Gelderland,25,3
2020-03-12,243,Harderwijk,Gelderland,25,2
2020-03-12,244,Hattem,Gelderland,25,0
2020-03-12,246,Heerde,Gelderland,25,0
2020-03-12,252,Heumen,Gelderland,25,0
2020-03-12,262,Lochem,Gelderland,25,0
2020-03-12,263,Maasdriel,Gelderland,25,0
2020-03-12,267,Nijkerk,Gelderland,25,0
2020-03-12,268,Nijmegen,Gelderland,25,6
2020-03-12,269,Oldebroek,Gelderland,25,0
2020-03-12,273,Putten,Gelderland,25,0
2020-03-12,274,Renkum,Gelderland,25,7
2020-03-12,275,Rheden,Gelderland,25,1
2020-03-12,277,Rozendaal,Gelderland,25,0
2020-03-12,279,Scherpenzeel,Gelderland,25,0
2020-03-12,281,Tiel,Gelderland,25,2
2020-03-12,285,Voorst,Gelderland,25,1
2020-03-12,289,Wageningen,Gelderland,25,0
2020-03-12,293,Westervoort,Gelderland,25,0
2020-03-12,294,Winterswijk,Gelderland,25,0
2020-03-12,296,Wijchen,Gelderland,25,2
2020-03-12,297,Zaltbommel,Gelderland,25,1
2020-03-12,299,Zevenaar,Gelderland,25,0
2020-03-12,301,Zutphen,Gelderland,25,0
2020-03-12,302,Nunspeet,Gelderland,25,0
2020-03-12,303,Dronten,Flevoland,24,0
2020-03-12,307,Amersfoort,Utrecht,26,4
2020-03-12,308,Baarn,Utrecht,26,0
2020-03-12,310,De Bilt,Utrecht,26,11
2020-03-12,312,Bunnik,Utrecht,26,0
2020-03-12,313,Bunschoten,Utrecht,26,0
2020-03-12,317,Eemnes,Utrecht,26,0
2020-03-12,321,Houten,Utrecht,26,13
2020-03-12,327,Leusden,Utrecht,26,0
2020-03-12,331,Lopik,Utrecht,26,0
2020-03-12,335,Montfoort,Utrecht,26,0
2020-03-12,339,Renswoude,Utrecht,26,0
2020-03-12,340,Rhenen,Utrecht,26,0
2020-03-12,342,Soest,Utrecht,26,8
2020-03-12,344,Utrecht,Utrecht,26,25
2020-03-12,345,Veenendaal,Utrecht,26,1
2020-03-12,351,Woudenberg,Utrecht,26,1
2020-03-12,352,Wijk bij Duurstede,Utrecht,26,2
2020-03-12,353,IJsselstein,Utrecht,26,1
2020-03-12,355,Zeist,Utrecht,26,4
2020-03-12,356,Nieuwegein,Utrecht,26,0
2020-03-12,358,Aalsmeer,Noord-Holland,27,2
2020-03-12,361,Alkmaar,Noord-Holland,27,1
2020-03-12,362,Amstelveen,Noord-Holland,27,2
2020-03-12,363,Amsterdam,Noord-Holland,27,11
2020-03-12,370,Beemster,Noord-Holland,27,0
2020-03-12,373,Bergen (NH.),Noord-Holland,27,0
2020-03-12,375,Beverwijk,Noord-Holland,27,5
2020-03-12,376,Blaricum,Noord-Holland,27,1
2020-03-12,377,Bloemendaal,Noord-Holland,27,1
2020-03-12,383,Castricum,Noord-Holland,27,0
2020-03-12,384,Diemen,Noord-Holland,27,2
2020-03-12,385,Edam-Volendam,Noord-Holland,27,0
2020-03-12,388,Enkhuizen,Noord-Holland,27,0
2020-03-12,392,Haarlem,Noord-Holland,27,1
2020-03-12,394,Haarlemmermeer,Noord-Holland,27,0
2020-03-12,396,Heemskerk,Noord-Holland,27,0
2020-03-12,397,Heemstede,Noord-Holland,27,2
2020-03-12,398,Heerhugowaard,Noord-Holland,27,0
2020-03-12,399,Heiloo,Noord-Holland,27,0
2020-03-12,400,Den Helder,Noord-Holland,27,1
2020-03-12,402,Hilversum,Noord-Holland,27,0
2020-03-12,405,Hoorn,Noord-Holland,27,0
2020-03-12,406,Huizen,Noord-Holland,27,1
2020-03-12,415,Landsmeer,Noord-Holland,27,2
2020-03-12,416,Langedijk,Noord-Holland,27,1
2020-03-12,417,Laren,Noord-Holland,27,0
2020-03-12,420,Medemblik,Noord-Holland,27,0
2020-03-12,431,Oostzaan,Noord-Holland,27,0
2020-03-12,432,Opmeer,Noord-Holland,27,0
2020-03-12,437,Ouder-Amstel,Noord-Holland,27,0
2020-03-12,439,Purmerend,Noord-Holland,27,1
2020-03-12,441,Schagen,Noord-Holland,27,1
2020-03-12,448,Texel,Noord-Holland,27,0
2020-03-12,450,Uitgeest,Noord-Holland,27,0
2020-03-12,451,Uithoorn,Noord-Holland,27,0
2020-03-12,453,Velsen,Noord-Holland,27,1
2020-03-12,457,Weesp,Noord-Holland,27,0
2020-03-12,473,Zandvoort,Noord-Holland,27,0
2020-03-12,479,Zaanstad,Noord-Holland,27,2
2020-03-12,482,Alblasserdam,Zuid-Holland,28,0
2020-03-12,484,Alphen aan den Rijn,Zuid-Holland,28,3
2020-03-12,489,Barendrecht,Zuid-Holland,28,1
2020-03-12,498,Drechterland,Noord-Holland,27,0
2020-03-12,501,Brielle,Zuid-Holland,28,0
2020-03-12,502,Capelle aan den IJssel,Zuid-Holland,28,0
2020-03-12,503,Delft,Zuid-Holland,28,1
2020-03-12,505,Dordrecht,Zuid-Holland,28,0
2020-03-12,512,Gorinchem,Zuid-Holland,28,0
2020-03-12,513,Gouda,Zuid-Holland,28,2
2020-03-12,518,'s-Gravenhage,Zuid-Holland,28,7
2020-03-12,523,Hardinxveld-Giessendam,Zuid-Holland,28,5
2020-03-12,530,Hellevoetsluis,Zuid-Holland,28,1
2020-03-12,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,0
2020-03-12,532,Stede Broec,Noord-Holland,27,0
2020-03-12,534,Hillegom,Zuid-Holland,28,0
2020-03-12,537,Katwijk,Zuid-Holland,28,1
2020-03-12,542,Krimpen aan den IJssel,Zuid-Holland,28,1
2020-03-12,546,Leiden,Zuid-Holland,28,1
2020-03-12,547,Leiderdorp,Zuid-Holland,28,0
2020-03-12,553,Lisse,Zuid-Holland,28,0
2020-03-12,556,Maassluis,Zuid-Holland,28,0
2020-03-12,569,Nieuwkoop,Zuid-Holland,28,1
2020-03-12,575,Noordwijk,Zuid-Holland,28,2
2020-03-12,579,Oegstgeest,Zuid-Holland,28,2
2020-03-12,589,Oudewater,Utrecht,26,0
2020-03-12,590,Papendrecht,Zuid-Holland,28,0
2020-03-12,597,Ridderkerk,Zuid-Holland,28,1
2020-03-12,599,Rotterdam,Zuid-Holland,28,15
2020-03-12,603,Rijswijk,Zuid-Holland,28,0
2020-03-12,606,Schiedam,Zuid-Holland,28,0
2020-03-12,610,Sliedrecht,Zuid-Holland,28,0
2020-03-12,613,Albrandswaard,Zuid-Holland,28,1
2020-03-12,614,Westvoorne,Zuid-Holland,28,1
2020-03-12,622,Vlaardingen,Zuid-Holland,28,1
2020-03-12,626,Voorschoten,Zuid-Holland,28,0
2020-03-12,627,Waddinxveen,Zuid-Holland,28,1
2020-03-12,629,Wassenaar,Zuid-Holland,28,0
2020-03-12,632,Woerden,Utrecht,26,2
2020-03-12,637,Zoetermeer,Zuid-Holland,28,0
2020-03-12,638,Zoeterwoude,Zuid-Holland,28,0
2020-03-12,642,Zwijndrecht,Zuid-Holland,28,0
2020-03-12,654,Borsele,Zeeland,29,1
2020-03-12,664,Goes,Zeeland,29,2
2020-03-12,668,West Maas en Waal,Gelderland,25,2
2020-03-12,677,Hulst,Zeeland,29,0
2020-03-12,678,Kapelle,Zeeland,29,0
2020-03-12,687,Middelburg,Zeeland,29,0
2020-03-12,703,Reimerswaal,Zeeland,29,1
2020-03-12,715,Terneuzen,Zeeland,29,0
2020-03-12,716,Tholen,Zeeland,29,0
2020-03-12,717,Veere,Zeeland,29,1
2020-03-12,718,Vlissingen,Zeeland,29,2
2020-03-12,736,De Ronde Venen,Utrecht,26,0
2020-03-12,737,Tytsjerksteradiel,Friesland,21,0
2020-03-12,743,Asten,Noord-Brabant,30,0
2020-03-12,744,Baarle-Nassau,Noord-Brabant,30,0
2020-03-12,748,Bergen op Zoom,Noord-Brabant,30,1
2020-03-12,753,Best,Noord-Brabant,30,3
2020-03-12,755,Boekel,Noord-Brabant,30,8
2020-03-12,756,Boxmeer,Noord-Brabant,30,0
2020-03-12,757,Boxtel,Noord-Brabant,30,1
2020-03-12,758,Breda,Noord-Brabant,30,42
2020-03-12,762,Deurne,Noord-Brabant,30,3
2020-03-12,765,Pekela,Groningen,20,1
2020-03-12,766,Dongen,Noord-Brabant,30,4
2020-03-12,770,Eersel,Noord-Brabant,30,1
2020-03-12,772,Eindhoven,Noord-Brabant,30,8
2020-03-12,777,Etten-Leur,Noord-Brabant,30,5
2020-03-12,779,Geertruidenberg,Noord-Brabant,30,1
2020-03-12,784,Gilze en Rijen,Noord-Brabant,30,0
2020-03-12,785,Goirle,Noord-Brabant,30,6
2020-03-12,786,Grave,Noord-Brabant,30,0
2020-03-12,788,Haaren,Noord-Brabant,30,6
2020-03-12,794,Helmond,Noord-Brabant,30,14
2020-03-12,796,'s-Hertogenbosch,Noord-Brabant,30,8
2020-03-12,797,Heusden,Noord-Brabant,30,2
2020-03-12,798,Hilvarenbeek,Noord-Brabant,30,3
2020-03-12,809,Loon op Zand,Noord-Brabant,30,6
2020-03-12,815,Mill en Sint Hubert,Noord-Brabant,30,0
2020-03-12,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,1
2020-03-12,823,Oirschot,Noord-Brabant,30,0
2020-03-12,824,Oisterwijk,Noord-Brabant,30,5
2020-03-12,826,Oosterhout,Noord-Brabant,30,1
2020-03-12,828,Oss,Noord-Brabant,30,3
2020-03-12,840,Rucphen,Noord-Brabant,30,0
2020-03-12,845,Sint-Michielsgestel,Noord-Brabant,30,5
2020-03-12,847,Someren,Noord-Brabant,30,0
2020-03-12,848,Son en Breugel,Noord-Brabant,30,1
2020-03-12,851,Steenbergen,Noord-Brabant,30,0
2020-03-12,852,Waterland,Noord-Holland,27,1
2020-03-12,855,Tilburg,Noord-Brabant,30,50
2020-03-12,856,Uden,Noord-Brabant,30,21
2020-03-12,858,Valkenswaard,Noord-Brabant,30,0
2020-03-12,861,Veldhoven,Noord-Brabant,30,1
2020-03-12,865,Vught,Noord-Brabant,30,2
2020-03-12,866,Waalre,Noord-Brabant,30,1
2020-03-12,867,Waalwijk,Noord-Brabant,30,6
2020-03-12,873,Woensdrecht,Noord-Brabant,30,0
2020-03-12,879,Zundert,Noord-Brabant,30,2
2020-03-12,880,Wormerland,Noord-Holland,27,0
2020-03-12,882,Landgraaf,Limburg,31,1
2020-03-12,888,Beek,Limburg,31,0
2020-03-12,889,Beesel,Limburg,31,0
2020-03-12,893,Bergen (L.),Limburg,31,0
2020-03-12,899,Brunssum,Limburg,31,0
2020-03-12,907,Gennep,Limburg,31,0
2020-03-12,917,Heerlen,Limburg,31,2
2020-03-12,928,Kerkrade,Limburg,31,0
2020-03-12,935,Maastricht,Limburg,31,8
2020-03-12,938,Meerssen,Limburg,31,0
2020-03-12,944,Mook en Middelaar,Limburg,31,0
2020-03-12,946,Nederweert,Limburg,31,0
2020-03-12,957,Roermond,Limburg,31,1
2020-03-12,965,Simpelveld,Limburg,31,2
2020-03-12,971,Stein,Limburg,31,1
2020-03-12,981,Vaals,Limburg,31,0
2020-03-12,983,Venlo,Limburg,31,2
2020-03-12,984,Venray,Limburg,31,0
2020-03-12,986,Voerendaal,Limburg,31,0
2020-03-12,988,Weert,Limburg,31,0
2020-03-12,994,Valkenburg aan de Geul,Limburg,31,0
2020-03-12,995,Lelystad,Flevoland,24,1
2020-03-12,1507,Horst aan de Maas,Limburg,31,0
2020-03-12,1509,Oude IJsselstreek,Gelderland,25,0
2020-03-12,1525,Teylingen,Zuid-Holland,28,0
2020-03-12,1581,Utrechtse Heuvelrug,Utrecht,26,2
2020-03-12,1586,Oost Gelre,Gelderland,25,0
2020-03-12,1598,Koggenland,Noord-Holland,27,0
2020-03-12,1621,Lansingerland,Zuid-Holland,28,4
2020-03-12,1640,Leudal,Limburg,31,4
2020-03-12,1641,Maasgouw,Limburg,31,0
2020-03-12,1652,Gemert-Bakel,Noord-Brabant,30,7
2020-03-12,1655,Halderberge,Noord-Brabant,30,0
2020-03-12,1658,Heeze-Leende,Noord-Brabant,30,1
2020-03-12,1659,Laarbeek,Noord-Brabant,30,0
2020-03-12,1667,Reusel-De Mierden,Noord-Brabant,30,0
2020-03-12,1669,Roerdalen,Limburg,31,0
2020-03-12,1674,Roosendaal,Noord-Brabant,30,1
2020-03-12,1676,Schouwen-Duiveland,Zeeland,29,2
2020-03-12,1680,Aa en Hunze,Drenthe,22,0
2020-03-12,1681,Borger-Odoorn,Drenthe,22,0
2020-03-12,1684,Cuijk,Noord-Brabant,30,1
2020-03-12,1685,Landerd,Noord-Brabant,30,2
2020-03-12,1690,De Wolden,Drenthe,22,0
2020-03-12,1695,Noord-Beveland,Zeeland,29,0
2020-03-12,1696,Wijdemeren,Noord-Holland,27,0
2020-03-12,1699,Noordenveld,Drenthe,22,0
2020-03-12,1700,Twenterand,Overijssel,23,0
2020-03-12,1701,Westerveld,Drenthe,22,0
2020-03-12,1702,Sint Anthonis,Noord-Brabant,30,0
2020-03-12,1705,Lingewaard,Gelderland,25,2
2020-03-12,1706,Cranendonck,Noord-Brabant,30,1
2020-03-12,1708,Steenwijkerland,Overijssel,23,0
